trans_id,item
8327,"Pile of Face"
8328,"Cannoli Trio"
8329,"Hurricane Amber Ale"
8329,"Shepherd's Pie"
8329,"Dream Crusher Double IPA"
8329,"Tropical Heatwave"
8329,"Quick WIT"
8329,"Iron Horse Pale Ale"
8330,"1327 Pod's ESB"
8330,"Chicken Piccata"
8330,"Fisherman's Brew"
8330,"Arcus IPA"
8330,"Chicken & Biscuits"
8330,"Seasonal Sicilian Cheesecake"
8330,"Raspberry Lemonade"
8330,"Stuffed Mushrooms"
8330,"Margherita Pizza"
8330,"Create Your Own Pasta - Cucina Mia!"
8331,"Sophomoric Saison"
8331,"Fettuccine Alfredo"
8331,"Vertex IPA"
8331,"Americana Cheeseburger"
8331,"Shiva IPA"
8332,"Back in Black"
8332,"Shepherd's Pie"
8333,"San Pellegrino Sparkling"
8333,"Lucky Dog"
8333,"Coq D'Or"
8333,"Native Amber"
8334,"Crabcakes"
8335,"KSA"
8335,"Chicken Alfredo"
8335,"Dream Crusher Double IPA"
8336,"Back in Black"
8336,"Chicken Parmigiana"
8336,"Quick WIT"
8336,"Iron Horse Pale Ale"
8337,"Black Iron India Pale Ale"
8337,"Chicken Scampi"
8337,"Mixed Berry Sparkling Water"
8337,"Last Stop IPA"
8337,"Southern Fried Chicken Sliders"
8337,"Fried Calamari"
8337,"Lasagna Dip"
8338,"Lucky Dog"
8338,"Coq D'Or"
8338,"Pile of Face"
8338,"Whitewater"
8338,"Tropical Heatwave"
8338,"Kids Rotini with Meat Sauce"
8338,"Native Amber"
8338,"Edamane"
8338,"Incredible Pedal IPA"
8338,"San Pellegrino Sparkling"
8339,"Devils Tramping Ground Tripel"
8339,"Barney Flats Oatmeal Stout"
8339,"Guacamole Made-to-Order"
8339,"Dream Crusher Double IPA"
8339,"White Chicken Chili"
8340,"1327 Pod's ESB"
8340,"Chicken Piccata"
8340,"Fisherman's Brew"
8340,"Arcus IPA"
8340,"Fried Zucchini"
8340,"Chicken & Biscuits"
8340,"Seasonal Sicilian Cheesecake"
8340,"Stuffed Mushrooms"
8340,"Margherita Pizza"
8340,"Create Your Own Pasta - Cucina Mia!"
8341,"Jamaican Black Pepper Chicken"
8341,"Parmesan-Garlic Cheese Bread"
8341,"Dream Crusher Double IPA"
8341,"Chicken with Lemon Couscous"
8341,"Commotion APA"
8341,"Loaded Backed Potato Tots"
8341,"Dos Pistolas"
8342,"Roadside Sliders"
8342,"Blackbeard"
8342,"Hurricane Amber Ale"
8342,"Capital Gold Golden Lager"
8342,"Fisherman's Brew"
8342,"Zeppoli"
8342,"Golden Road Hefeweizen"
8342,"Sweet Corn Tamale Cakes"
8342,"Macaroni and Cheese"
8342,"Caffè Latte"
8342,"Peach-Mango Smoothie"
8342,"Nut Sack Imperial Brown Ale"
8342,"Crispy Chicken Costoletta"
8342,"Dos Pistolas"
8343,"Jamaican Black Pepper Chicken"
8343,"Parmesan-Garlic Cheese Bread"
8343,"Chicken with Lemon Couscous"
8343,"Commotion APA"
8343,"Loaded Backed Potato Tots"
8343,"Dos Pistolas"
8344,"Crispy Chicken Costoletta"
8344,"Sweet Corn Tamale Cakes"
8344,"Dos Pistolas"
8344,"Capital Gold Golden Lager"
8345,"Cannoli Trio"
8345,"Shrimp and Chicken Gumbo"
8345,"Atwater's Lager"
8345,"Kids Rotini with Marinara"
8345,"Athena"
8345,"Tropical Heatwave"
8346,"Caffè Latte"
8346,"Dos Pistolas"
8346,"Fisherman's Brew"
8347,"Jamaican Black Pepper Chicken"
8348,"Blackbeard"
8348,"Dos Pistolas"
8348,"Fisherman's Brew"
8348,"Zeppoli"
8348,"Macaroni and Cheese"
8348,"Caffè Latte"
8348,"Nut Sack Imperial Brown Ale"
8348,"Crispy Chicken Costoletta"
8348,"Roadside Sliders"
8349,"Fried Macaroni and Cheese"
8349,"Blackbeard"
8349,"Capital Gold Golden Lager"
8349,"Zeppoli"
8349,"Golden Road Hefeweizen"
8349,"Sweet Corn Tamale Cakes"
8349,"Macaroni and Cheese"
8349,"Caffè Latte"
8349,"Peach-Mango Smoothie"
8349,"Crispy Chicken Costoletta"
8350,"Loaded Backed Potato Tots"
8350,"Dos Pistolas"
8350,"Commotion APA"
8350,"Chicken with Lemon Couscous"
8351,"Zeppoli"
8352,"Fried Macaroni and Cheese"
8352,"Roadside Sliders"
8352,"Blackbeard"
8352,"Hurricane Amber Ale"
8352,"Capital Gold Golden Lager"
8352,"Fisherman's Brew"
8352,"Zeppoli"
8352,"Golden Road Hefeweizen"
8352,"Macaroni and Cheese"
8352,"Caffè Latte"
8352,"Peach-Mango Smoothie"
8352,"Dos Pistolas"
8353,"Sweet Corn Tamale Cakes"
8353,"Roadside Sliders"
8353,"Macaroni and Cheese"
8354,"Shrimp and Chicken Gumbo"
8354,"Polar Pale Ale"
8355,"Cannoli Trio"
8355,"Shrimp and Chicken Gumbo"
8355,"Atwater's Lager"
8355,"Aslan IPA"
8355,"Pit Beef Dip"
8355,"Kids Rotini with Marinara"
8355,"Athena"
8355,"Morning Wood"
8355,"Polar Pale Ale"
8355,"Macaroni and Cheese"
8355,"Seasonal Sicilian Cheesecake"
8355,"Tropical Heatwave"
8355,"Unlimited Our Famous House Salad"
8355,"Fire-Roasted Fresh Artichoke"
8356,"Blackbeard"
8356,"Capital Gold Golden Lager"
8356,"Fisherman's Brew"
8356,"Crispy Chicken Costoletta"
8356,"Dos Pistolas"
8357,"Jamaican Black Pepper Chicken"
8357,"Parmesan-Garlic Cheese Bread"
8357,"Dream Crusher Double IPA"
8357,"Chicken with Lemon Couscous"
8357,"Commotion APA"
8357,"Loaded Backed Potato Tots"
8357,"Dos Pistolas"
8358,"Cannoli Trio"
8358,"Atwater's Lager"
8358,"Aslan IPA"
8358,"Pit Beef Dip"
8358,"Kids Rotini with Marinara"
8358,"Athena"
8358,"Morning Wood"
8359,"Fried Macaroni and Cheese"
8359,"Hurricane Amber Ale"
8359,"Capital Gold Golden Lager"
8359,"Dos Pistolas"
8359,"Zeppoli"
8359,"Golden Road Hefeweizen"
8359,"Sweet Corn Tamale Cakes"
8359,"Macaroni and Cheese"
8359,"Caffè Latte"
8359,"Peach-Mango Smoothie"
8359,"Crispy Chicken Costoletta"
8359,"Roadside Sliders"
8360,"Loaded Backed Potato Tots"
8360,"Dos Pistolas"
8360,"Commotion APA"
8361,"The 26th"
8361,"Fairweather IPA"
8361,"2-Liter Soda"
8361,"Bravo Four Point"
8361,"Kids Rotini with Meat Sauce"
8361,"Margherita Pizza"
8361,"Fresh Basil, Tomato, and Cheese Flatbread"
8361,"Oberon"
8361,"Boohai Red Ale"
8362,"Margherita Pizza"
8362,"Oberon"
8362,"2-Liter Soda"
8363,"The 26th"
8363,"Fairweather IPA"
8363,"2-Liter Soda"
8363,"Bravo Four Point"
8363,"Kids Rotini with Meat Sauce"
8363,"Margherita Pizza"
8363,"Fresh Basil, Tomato, and Cheese Flatbread"
8363,"Boohai Red Ale"
8364,"Eggplant Parmigiana"
8364,"El Steinber Dark Lager"
8364,"The Everything Pizza"
8364,"Create Your Own Pasta - Cucina Mia!"
8365,"Parmesan-Garlic Cheese Bread"
8365,"Tart Side of the Barrel"
8365,"Lavazza Espresso"
8365,"Blueberry Limonata"
8365,"Bitter Bitch Imperial IPA"
8365,"Crispy Shrimp Sandwich"
8366,"Caffè Latte"
8366,"Kids Rotini with Meat Sauce"
8367,"The 26th"
8367,"Fairweather IPA"
8367,"2-Liter Soda"
8367,"Bravo Four Point"
8367,"Kids Rotini with Meat Sauce"
8367,"Incredible Pedal IPA"
8367,"Margherita Pizza"
8367,"Boohai Red Ale"
8368,"Caffè Mocha"
8368,"Good People American Brown Ale"
8368,"Extra Breadsticks!"
8368,"Parmesan-Garlic Cheese Bread"
8368,"Steak Diane"
8368,"Tart Side of the Barrel"
8368,"Lavazza Espresso"
8368,"Warm Crab and Artichoke Dip"
8368,"Bitter Bitch Imperial IPA"
8368,"Blueberry Limonata"
8368,"Crispy Shrimp Sandwich"
8369,"Tropical Saison"
8369,"Pile of Face"
8369,"Commotion APA"
8369,"Stuffed Mushrooms"
8369,"The Everything Pizza"
8369,"Chicken Di Pana"
8370,"Tropical Saison"
8370,"Eggplant Parmigiana"
8370,"Commotion APA"
8370,"Chicken and Shrimp Carbonara"
8370,"Stuffed Mushrooms"
8370,"Create Your Own Pasta - Cucina Mia!"
8371,"Factory Nachos"
8371,"Tropical Saison"
8371,"Eggplant Parmigiana"
8371,"Pile of Face"
8371,"California Cheesesteak"
8371,"Commotion APA"
8371,"Chicken and Shrimp Carbonara"
8371,"Stuffed Mushrooms"
8371,"El Steinber Dark Lager"
8371,"Chicken Di Pana"
8372,"Aviator Raspberry Blonde"
8372,"Desolation IPA"
8372,"Kids Rotini with Meat Sauce"
8372,"Fried Calamari"
8372,"Firecracker Salmon"
8372,"Deflator"
8372,"Quick WIT"
8372,"Over Ale"
8373,"Tropical Saison"
8373,"California Cheesesteak"
8373,"Chicken and Shrimp Carbonara"
8373,"Stuffed Mushrooms"
8373,"El Steinber Dark Lager"
8373,"The Everything Pizza"
8373,"Chicken Di Pana"
8374,"Caffè Mocha"
8374,"Good People American Brown Ale"
8374,"Parmesan-Garlic Cheese Bread"
8374,"Steak Diane"
8374,"Tart Side of the Barrel"
8374,"Lavazza Espresso"
8374,"Warm Crab and Artichoke Dip"
8374,"Bitter Bitch Imperial IPA"
8374,"Crispy Shrimp Sandwich"
8375,"Desolation IPA"
8376,"The 26th"
8376,"Fairweather IPA"
8376,"2-Liter Soda"
8376,"Bravo Four Point"
8376,"Kids Rotini with Meat Sauce"
8376,"Margherita Pizza"
8376,"Fresh Basil, Tomato, and Cheese Flatbread"
8376,"Oberon"
8377,"Factory Nachos"
8377,"Eggplant Parmigiana"
8377,"Pile of Face"
8377,"California Cheesesteak"
8377,"Stuffed Mushrooms"
8377,"El Steinber Dark Lager"
8377,"The Everything Pizza"
8377,"Chicken Di Pana"
8378,"Aviator Raspberry Blonde"
8378,"Caffè Latte"
8378,"Desolation IPA"
8378,"Kids Rotini with Meat Sauce"
8378,"Jack Pine Savage"
8378,"Fried Calamari"
8378,"Firecracker Salmon"
8378,"Deflator"
8378,"Quick WIT"
8378,"Over Ale"
8379,"Eggplant Parmigiana"
8379,"Create Your Own Pasta - Cucina Mia!"
8379,"Pile of Face"
8379,"California Cheesesteak"
8379,"Underdog Atlantic Lager"
8379,"Commotion APA"
8379,"Chicken and Shrimp Carbonara"
8379,"Stuffed Mushrooms"
8379,"El Steinber Dark Lager"
8379,"The Everything Pizza"
8379,"Chicken Di Pana"
8380,"Caffè Latte"
8380,"Desolation IPA"
8380,"Kids Rotini with Meat Sauce"
8380,"Fried Calamari"
8380,"Jack Pine Savage"
8380,"Deflator"
8380,"Quick WIT"
8381,"Strawberry-Banana Smoothie"
8381,"Arcus IPA"
8381,"Sophomoric Saison"
8381,"Lasagna Classico"
8381,"The Club"
8381,"Agent a Deux"
8381,"Crispy Crab Wontons"
8382,"Arcus IPA"
8382,"Lasagna Classico"
8382,"Sophomoric Saison"
8382,"The Club"
8382,"Agent a Deux"
8382,"Crispy Crab Wontons"
8383,"Strawberry-Banana Smoothie"
8383,"Arcus IPA"
8383,"Lasagna Classico"
8383,"Agent a Deux"
8383,"The Club"
8383,"Sophomoric Saison"
8383,"Crispy Crab Wontons"
8384,"The Club"
8384,"Crispy Crab Wontons"
8384,"Lasagna Classico"
8385,"1327 Pod's ESB"
8385,"Golden Road Hefeweizen"
8385,"Shrimp Alfredo"
8385,"Raspberry Lemonade"
8385,"Fresh Kale Salad"
8385,"Oktoberfest"
8385,"Naked Pig Pale Ale"
8385,"Chicken Alfredo"
8386,"1327 Pod's ESB"
8386,"Golden Road Hefeweizen"
8386,"Raspberry Lemonade"
8386,"Fresh Kale Salad"
8386,"Oktoberfest"
8386,"Shrimp Alfredo"
8387,"Crispy Crab Wontons"
8387,"Lasagna Classico"
8388,"Thai Glazed Salmon"
8388,"Disconnected Red"
8388,"Verdun"
8388,"Hot Coffee"
8388,"Chargrilled Coulotte Steak"
8389,"Awry Rye Pale Ale"
8389,"Chin Music Amber Lager"
8389,"Fettuccine Alfredo"
8389,"Caldera Pale Ale"
8389,"Bring Back the Beach Blonde Ale"
8389,"Polar Pale Ale"
8389,"312 Urban Pale Ale"
8389,"Verdun"
8390,"1327 Pod's ESB"
8390,"Golden Road Hefeweizen"
8390,"Oktoberfest"
8390,"Naked Pig Pale Ale"
8390,"Chicken Alfredo"
8391,"Oktoberfest"
8391,"Shrimp Alfredo"
8392,"Strawberry-Banana Smoothie"
8392,"Arcus IPA"
8392,"Sophomoric Saison"
8392,"The Club"
8392,"Crispy Crab Wontons"
8393,"Strawberry-Banana Smoothie"
8393,"Arcus IPA"
8393,"Sophomoric Saison"
8393,"Agent a Deux"
8393,"The Club"
8393,"Lasagna Classico"
8394,"1327 Pod's ESB"
8394,"Raspberry Lemonade"
8394,"Chicken Alfredo"
8394,"Oktoberfest"
8394,"Naked Pig Pale Ale"
8394,"Shrimp Alfredo"
8395,"Fettuccine Alfredo"
8395,"Dolores River ESB"
8396,"Arcus IPA"
8397,"Dolores River ESB"
8397,"312 Urban Pale Ale"
8398,"1327 Pod's ESB"
8398,"Golden Road Hefeweizen"
8398,"Raspberry Lemonade"
8398,"Oktoberfest"
8398,"Chicken Alfredo"
8399,"1327 Pod's ESB"
8399,"Naked Pig Pale Ale"
8400,"Awry Rye Pale Ale"
8400,"Thai Glazed Salmon"
8400,"Dolores River ESB"
8400,"Coq D'Or"
8400,"Chin Music Amber Lager"
8400,"Caldera Pale Ale"
8400,"Fettuccine Alfredo"
8400,"Bring Back the Beach Blonde Ale"
8400,"312 Urban Pale Ale"
8400,"Hot Coffee"
8400,"Edamane"
8400,"Chargrilled Coulotte Steak"
8400,"Stuffed Chicken Marsala"
8401,"Monon Wheat"
8402,"Dirtbag Dunkel"
8402,"Meat Sauce with Choice of Pasta"
8402,"Kids Rotini with Marinara"
8402,"Raspberry Lemonade"
8402,"Crispy Fried Cheese"
8402,"Crispy Shrimp Sandwich"
8402,"Dos Pistolas"
8403,"London Balling"
8403,"Capital Gold Golden Lager"
8403,"Chicken Margherita"
8403,"Morning Wood"
8403,"Caffè Latte"
8403,"Commotion APA"
8403,"Macaroni and Cheese Burger"
8403,"Fish & Chips"
8403,"Chicken Pot Stickers"
8404,"What the Butler Saw"
8404,"Chicken Fingers, and Pasta"
8404,"Coq D'Or"
8404,"Extra Breadsticks!"
8404,"Zaison"
8404,"Salmon Piccata"
8404,"Chocolate Chunkin Pumpkin Cheesecake"
8404,"Black Tie Mousse Cake"
8405,"Seiche Scottish Ale"
8405,"California Sunshine Rye IPA"
8405,"Monon Wheat"
8406,"Strawberry-Banana Smoothie"
8406,"Agent a Deux"
8407,"Seiche Scottish Ale"
8407,"Strawberry-Passion Fruit Limonata"
8407,"London Balling"
8407,"Capital Gold Golden Lager"
8407,"Fish & Chips"
8407,"Chicken Margherita"
8407,"Morning Wood"
8407,"Tiramisu"
8407,"Grilled Chicken Parmigiana"
8407,"Caffè Latte"
8407,"Vietnamese Shrimp Summer Rolls"
8407,"Commotion APA"
8407,"Macaroni and Cheese Burger"
8407,"Fried Zucchini"
8407,"Chicken Pot Stickers"
8408,"California Sunshine Rye IPA"
8408,"Oberon"
8408,"Chicken Pot Stickers"
8409,"Chicken Pot Stickers"
8409,"Fried Shrimp Platter"
8409,"California Sunshine Rye IPA"
8409,"Blood Orange Honey"
8409,"Last Stop IPA"
8409,"Perzik Saison"
8409,"Oberon"
8409,"Monkey Chased the Weasel"
8410,"The 26th"
8410,"Klickitat Pale Ale"
8410,"Raspberry Lemonade"
8410,"Blueberry Limonata"
8410,"Crispy Fried Cheese"
8410,"Pinata Protest"
8410,"Crispy Shrimp Sandwich"
8410,"Oberon"
8410,"Buffalo Wings"
8410,"BrewFarm Select Golden Lager"
8411,"Seiche Scottish Ale"
8411,"Strawberry-Passion Fruit Limonata"
8411,"London Balling"
8411,"Capital Gold Golden Lager"
8411,"Chicken Margherita"
8411,"Tiramisu"
8411,"Morning Wood"
8411,"Grilled Chicken Parmigiana"
8411,"Vietnamese Shrimp Summer Rolls"
8411,"Caffè Latte"
8411,"Commotion APA"
8411,"Fried Zucchini"
8411,"Missile IPA"
8411,"Macaroni and Cheese Burger"
8411,"Fish & Chips"
8411,"Chicken Pot Stickers"
8412,"Agent a Deux"
8412,"Crispy Crab Wontons"
8412,"Sophomoric Saison"
8413,"Seiche Scottish Ale"
8413,"Steak Diane"
8413,"Fried Shrimp Platter"
8413,"Blood Orange Honey"
8413,"Oberon"
8413,"Monkey Chased the Weasel"
8414,"Cajun Chicken 'Littles'"
8414,"Lasagna Fritta"
8414,"Raspberry Lemonade"
8414,"Blueberry Limonata"
8414,"Rye Pils Session Lager"
8415,"Chicken Pot Stickers"
8416,"ToGo Homemade Soups"
8416,"Chicken Fingers, and Pasta"
8416,"Coq D'Or"
8416,"Extra Breadsticks!"
8416,"Eggroll Sampler"
8416,"Salmon Piccata"
8416,"Chocolate Chunkin Pumpkin Cheesecake"
8417,"Cajun Chicken 'Littles'"
8417,"Alfredo Sauce with Choice of Pasta"
8417,"Meat Sauce with Choice of Pasta"
8417,"Rye Pils Session Lager"
8417,"Crispy Shrimp Sandwich"
8417,"BrewFarm Select Golden Lager"
8418,"Oberon"
8419,"Arcus IPA"
8419,"Sophomoric Saison"
8419,"Agent a Deux"
8419,"The Club"
8419,"Crispy Crab Wontons"
8420,"ToGo Homemade Soups"
8420,"Chicken Fingers, and Pasta"
8420,"Coq D'Or"
8420,"Zaison"
8420,"Eggroll Sampler"
8420,"Salmon Piccata"
8421,"Quick WIT"
8421,"Insert Hop Reference"
8421,"Aslan IPA"
8421,"Pit Beef Dip"
8421,"Orange Wheat"
8421,"Chicken with Lemon Couscous"
8421,"Dry Hard Apple Cider"
8421,"Star Runner"
8421,"Southern Fried Chicken Sliders"
8421,"Rye Wit"
8421,"Crispy Fried Cheese"
8421,"Sir William's English Brown Ale"
8421,"Fresh Brewed Iced Tea"
8421,"Macaroni and Cheese Burger"
8421,"Chicken Pot Stickers"
8421,"Boohai Red Ale"
8422,"Kiwi-Melon Limonata"
8422,"Factory Burger"
8422,"Southwest Chicken Sandwich"
8422,"Cape Cod Red"
8422,"Cold Press"
8422,"Chicken Pot Stickers"
8423,"Norm's Gateway IPA"
8423,"Baja Chicken Tacos"
8423,"Bring Back the Beach Blonde Ale"
8423,"Independence Pass Ale"
8423,"Black Rabbit"
8423,"Lemon-Herb Roasted Chicken"
8423,"Fresh Brewed Iced Tea"
8423,"Macaroni and Cheese Burger"
8424,"Baja Chicken Tacos"
8424,"Tomato Sauce with Choice of Pasta"
8424,"Best Brown"
8424,"Independence Pass Ale"
8424,"Lemon-Herb Roasted Chicken"
8424,"Fresh Brewed Iced Tea"
8424,"Macaroni and Cheese Burger"
8425,"Old Fashioned Burger"
8425,"Kiwi-Melon Limonata"
8425,"Hot Spinach and Cheese Dip"
8425,"Smokehouse BBQ Burger"
8425,"Fairweather IPA"
8425,"Factory Burger"
8425,"Mixed Berry Sparkling Water"
8425,"Southwest Chicken Sandwich"
8425,"Cape Cod Red"
8425,"Jack Pine Savage"
8425,"Saison Pamplemousse"
8426,"Tomato Sauce with Choice of Pasta"
8426,"Bring Back the Beach Blonde Ale"
8426,"Best Brown"
8426,"Independence Pass Ale"
8426,"Black Rabbit"
8426,"Lemon-Herb Roasted Chicken"
8427,"Cajun Chicken 'Littles'"
8427,"Great River Golden Ale"
8427,"Tomato Sauce with Choice of Pasta"
8427,"Lasagna Classico"
8427,"The Club"
8427,"Gossamer Golden Ale"
8427,"Caramel Hazelnut Macchiato"
8427,"Fire-Roasted Fresh Artichoke"
8427,"Loaded Backed Potato Tots"
8427,"Lasagna Dip"
8428,"Kiwi-Melon Limonata"
8428,"Hot Spinach and Cheese Dip"
8428,"Fairweather IPA"
8428,"Factory Burger"
8428,"Saison Pamplemousse"
8428,"Cape Cod Red"
8428,"Jack Pine Savage"
8428,"Chicken Pot Stickers"
8429,"Cannoli Trio"
8429,"Orange Wheat"
8429,"Southern Fried Chicken Sliders"
8429,"Crispy Fried Cheese"
8429,"6 oz Sirloin with Fettuccine Alfredo"
8429,"Fresh Brewed Iced Tea"
8429,"Chicken Pot Stickers"
8429,"Boohai Red Ale"
8430,"Black Rabbit"
8431,"Classic Shrimp Scampi Fritta"
8432,"Dirty Bastard"
8432,"Bang-Bang Chicken and Shrimp"
8432,"Underdog Atlantic Lager"
8432,"Braised Beef Bolognese"
8432,"Stuffed Chicken Tortillas"
8432,"Lasagna Dip"
8433,"Old Fashioned Burger"
8433,"Kiwi-Melon Limonata"
8433,"Hot Spinach and Cheese Dip"
8433,"Smokehouse BBQ Burger"
8433,"Factory Burger"
8433,"Jack Pine Savage"
8433,"Saison Pamplemousse"
8434,"Cajun Chicken 'Littles'"
8434,"The Club"
8434,"Eggplant Parmigiana"
8434,"Gossamer Golden Ale"
8434,"Mastermind"
8434,"Lasagna Dip"
8434,"Iron Horse Pale Ale"
8435,"Norm's Gateway IPA"
8435,"Baja Chicken Tacos"
8435,"Tomato Sauce with Choice of Pasta"
8435,"Bring Back the Beach Blonde Ale"
8435,"Best Brown"
8435,"Independence Pass Ale"
8435,"Lemon-Herb Roasted Chicken"
8435,"Fresh Brewed Iced Tea"
8435,"Macaroni and Cheese Burger"
8436,"Spinach-Artichoke Dip"
8436,"Crabcakes"
8436,"Wood Chipper India Pale Ale"
8436,"Grand Canyon American Pilsner"
8436,"Black Tie Mousse Cake"
8436,"Fried Calamari"
8436,"The Everything Pizza"
8436,"Iron Horse Pale Ale"
8437,"Cannoli Trio"
8437,"Insert Hop Reference"
8437,"Chicken Pot Stickers"
8437,"Aslan IPA"
8437,"Pit Beef Dip"
8437,"6 oz Sirloin with Fettuccine Alfredo"
8437,"Orange Wheat"
8437,"Chicken with Lemon Couscous"
8437,"Americana Cheeseburger"
8437,"Beets With Goat Cheese"
8437,"Star Runner"
8437,"Dry Hard Apple Cider"
8437,"Rye Wit"
8437,"Crispy Fried Cheese"
8437,"Southern Fried Chicken Sliders"
8437,"Sir William's English Brown Ale"
8437,"Fresh Brewed Iced Tea"
8437,"Quick WIT"
8437,"Boohai Red Ale"
8438,"Cajun Chicken 'Littles'"
8438,"Great River Golden Ale"
8438,"Tomato Sauce with Choice of Pasta"
8438,"Lasagna Classico"
8438,"The Club"
8438,"Eggplant Parmigiana"
8438,"Hopalicious"
8438,"Best Brown"
8438,"Gossamer Golden Ale"
8438,"Caramel Hazelnut Macchiato"
8438,"Fire-Roasted Fresh Artichoke"
8438,"Loaded Backed Potato Tots"
8438,"Mastermind"
8438,"Lasagna Dip"
8438,"Iron Horse Pale Ale"
8439,"Spinach-Artichoke Dip"
8439,"Iron Horse Pale Ale"
8440,"Norm's Gateway IPA"
8440,"Tomato Sauce with Choice of Pasta"
8440,"Best Brown"
8440,"Independence Pass Ale"
8440,"Black Rabbit"
8440,"Lemon-Herb Roasted Chicken"
8440,"Macaroni and Cheese Burger"
8441,"Stone's Throw IPA"
8441,"Mothman Black IPA"
8441,"Kids Rotini with Marinara"
8441,"Morning Wood"
8441,"Chicken with Lemon Couscous"
8441,"Dolcini"
8441,"Verdun"
8441,"Nut Sack Imperial Brown Ale"
8441,"Crispy Fried Cheese"
8442,"Thai Glazed Salmon"
8442,"Agent a Deux"
8442,"Golden Road Hefeweizen"
8442,"Belfort"
8442,"Easy Livin' Summer Ale"
8442,"Barney Flats Oatmeal Stout"
8442,"Pinata Protest"
8442,"Union Jack"
8442,"Grand Canyon American Pilsner"
8442,"Black Rabbit"
8442,"Steel Rail Extra Pale Ale"
8442,"Roadside Sliders"
8443,"Extra Breadsticks!"
8443,"Stone's Throw IPA"
8443,"Pepperoni Pizza"
8443,"Nut Sack Imperial Brown Ale"
8444,"Grilled Pork Chop"
8444,"Chicken Carbonara"
8444,"Classic Shrimp Scampi Fritta"
8444,"Hop A Potamus Double Dark Rye Pale Ale"
8444,"Extra Breadsticks!"
8444,"Pile of Face"
8444,"Orabelle"
8444,"Buffalo Wings"
8444,"Stuffed Chicken Marsala"
8444,"Fried Mozzarella"
8445,"Lasagna Fritta"
8445,"Extra Breadsticks!"
8445,"Endive Salad"
8445,"Southern Fried Catfish"
8445,"Morning Wood"
8445,"Chicken with Lemon Couscous"
8445,"Gossamer Golden Ale"
8445,"Verdun"
8445,"Nut Sack Imperial Brown Ale"
8445,"Crispy Fried Cheese"
8446,"Stone's Throw IPA"
8447,"Four Peaks Peach Ale"
8447,"Steak Diane"
8447,"Wood Chipper India Pale Ale"
8447,"Macaroni and Cheese"
8448,"Strawberry-Passion Fruit Limonata"
8448,"Hurricane Amber Ale"
8448,"Backyahd IPA"
8448,"Chin Music Amber Lager"
8448,"Veggie Melt"
8448,"Dream Crusher Double IPA"
8448,"Dolcini"
8448,"Herb-Grilled Salmon"
8448,"Greek Salad"
8448,"Phantom Punch Winter Stout"
8448,"Pumpkin Beast"
8449,"Strawberry-Passion Fruit Limonata"
8449,"Greek Salad"
8449,"Backyahd IPA"
8449,"Herb-Grilled Salmon"
8450,"Grilled Pork Chop"
8450,"Strawberry-Passion Fruit Limonata"
8450,"Chicken Carbonara"
8450,"Extra Breadsticks!"
8450,"Fried Mozzarella"
8451,"Extra Breadsticks!"
8451,"Buffalo Wings"
8451,"Stuffed Chicken Marsala"
8451,"Fried Mozzarella"
8452,"Lucky Dog"
8452,"Stone's Throw IPA"
8452,"Mushroom Burger"
8452,"Mothman Black IPA"
8452,"Lasagna Fritta"
8452,"Extra Breadsticks!"
8452,"Dirty Bastard"
8452,"Endive Salad"
8452,"Kids Rotini with Marinara"
8452,"Southern Fried Catfish"
8452,"Morning Wood"
8452,"Pile of Face"
8452,"Chicken with Lemon Couscous"
8452,"Gossamer Golden Ale"
8452,"Dolcini"
8452,"Pepperoni Pizza"
8452,"Verdun"
8452,"Crispy Fried Cheese"
8452,"Nut Sack Imperial Brown Ale"
8453,"Strawberry-Passion Fruit Limonata"
8453,"Classic Shrimp Scampi Fritta"
8453,"Hop A Potamus Double Dark Rye Pale Ale"
8453,"Cappuccino"
8453,"Extra Breadsticks!"
8453,"Hopalicious"
8453,"Pile of Face"
8453,"Oktoberfest"
8453,"Buffalo Wings"
8453,"Stuffed Chicken Marsala"
8453,"Fried Mozzarella"
8454,"Thai Glazed Salmon"
8454,"Agent a Deux"
8454,"Belfort"
8454,"Easy Livin' Summer Ale"
8454,"Golden Road Hefeweizen"
8454,"Barney Flats Oatmeal Stout"
8454,"Union Jack"
8454,"Grand Canyon American Pilsner"
8454,"Black Rabbit"
8454,"Pinata Protest"
8454,"Steel Rail Extra Pale Ale"
8454,"Roadside Sliders"
8455,"Phantom Punch Winter Stout"
8455,"Strawberry-Passion Fruit Limonata"
8455,"Backyahd IPA"
8456,"Alfredo Sauce with Choice of Pasta"
8456,"Hop A Potamus Double Dark Rye Pale Ale"
8456,"Hot Coffee"
8457,"Kids Rotini with Marinara"
8457,"Crispy Fried Cheese"
8457,"Pile of Face"
8458,"Alfredo Sauce with Choice of Pasta"
8458,"Warm Apple Crostata"
8458,"Steak Diane"
8458,"Bellini Peach-Raspberry Iced Tea"
8458,"Jamaican Black Pepper chicken and Shrimp"
8459,"Gossamer Golden Ale"
8459,"Southern Fried Catfish"
8460,"Grilled Pork Chop"
8460,"Chicken Carbonara"
8460,"Classic Shrimp Scampi Fritta"
8460,"Cappuccino"
8460,"Hopalicious"
8460,"Pile of Face"
8460,"Orabelle"
8460,"Oktoberfest"
8460,"Stuffed Chicken Marsala"
8460,"Fried Mozzarella"
8461,"Gossamer Golden Ale"
8461,"Fire Eagle IPA"
8461,"Jamaican Black Pepper Shrimp"
