name,license,city,state,phone,addr,day,opens,closes
"Don & Herb's Inc", "OK19832", "Norman", "OK", "2312537384", "544 South Thomas Ave.", 1, 15:00:00, 19:00:00
"Don & Herb's Inc", "OK19832", "Norman", "OK", "2312537384", "544 South Thomas Ave.", 2, 15:00:00, 19:00:00
"Don & Herb's Inc", "OK19832", "Norman", "OK", "2312537384", "544 South Thomas Ave.", 3, 15:00:00, 19:00:00
"Don & Herb's Inc", "OK19832", "Norman", "OK", "2312537384", "544 South Thomas Ave.", 4, 15:00:00, 19:00:00
"Don & Herb's Inc", "OK19832", "Norman", "OK", "2312537384", "544 South Thomas Ave.", 5, 07:00:00, 19:00:00
"Don & Herb's Inc", "OK19832", "Norman", "OK", "2312537384", "544 South Thomas Ave.", 6, 15:00:00, 19:00:00
"Don & Herb's Inc", "OK19832", "Norman", "OK", "2312537384", "544 South Thomas Ave.", 7, 07:00:00, 19:00:00
"Firefly Club", "NY60093", "Flushing", "NY", "8622077511", "748 6th Avenue", 1, 20:00:00, 02:00:00
"Firefly Club", "NY60093", "Flushing", "NY", "8622077511", "748 6th Avenue", 2, 20:00:00, 02:00:00
"Firefly Club", "NY60093", "Flushing", "NY", "8622077511", "748 6th Avenue", 3, 20:00:00, 02:00:00
"Firefly Club", "NY60093", "Flushing", "NY", "8622077511", "748 6th Avenue", 4, 20:00:00, 02:00:00
"Firefly Club", "NY60093", "Flushing", "NY", "8622077511", "748 6th Avenue", 5, 20:00:00, 02:00:00
"Firefly Club", "NY60093", "Flushing", "NY", "8622077511", "748 6th Avenue", 6, 20:00:00, 02:00:00
"Firefly Club", "NY60093", "Flushing", "NY", "8622077511", "748 6th Avenue", 7, 20:00:00, 02:00:00
"Club 101", "GA34272", "Jonesboro", "GA", "2934167653", "590 South Maple Drive", 1, 22:00:00, 02:00:00
"Club 101", "GA34272", "Jonesboro", "GA", "2934167653", "590 South Maple Drive", 2, 22:00:00, 02:00:00
"Club 101", "GA34272", "Jonesboro", "GA", "2934167653", "590 South Maple Drive", 3, 13:00:00, 01:00:00
"Club 101", "GA34272", "Jonesboro", "GA", "2934167653", "590 South Maple Drive", 4, 12:00:00, 22:00:00
"Club 101", "GA34272", "Jonesboro", "GA", "2934167653", "590 South Maple Drive", 5, 16:00:00, 00:00:00
"Club 101", "GA34272", "Jonesboro", "GA", "2934167653", "590 South Maple Drive", 6, 12:00:00, 22:00:00
"Club 101", "GA34272", "Jonesboro", "GA", "2934167653", "590 South Maple Drive", 7, 22:00:00, 02:00:00
"Mulligan's Pub", "MA63937", "Dorchester Center", "MA", "5089878905", "523 Littleton Rd.", 1, 07:00:00, 23:00:00
"Mulligan's Pub", "MA63937", "Dorchester Center", "MA", "5089878905", "523 Littleton Rd.", 2, 07:00:00, 23:00:00
"Mulligan's Pub", "MA63937", "Dorchester Center", "MA", "5089878905", "523 Littleton Rd.", 3, 07:00:00, 23:00:00
"Mulligan's Pub", "MA63937", "Dorchester Center", "MA", "5089878905", "523 Littleton Rd.", 4, 07:00:00, 23:00:00
"Mulligan's Pub", "MA63937", "Dorchester Center", "MA", "5089878905", "523 Littleton Rd.", 5, 07:00:00, 23:00:00
"Mulligan's Pub", "MA63937", "Dorchester Center", "MA", "5089878905", "523 Littleton Rd.", 6, 07:00:00, 23:00:00
"Mulligan's Pub", "MA63937", "Dorchester Center", "MA", "5089878905", "523 Littleton Rd.", 7, 07:00:00, 23:00:00
"Town & Country", "NJ78866", "Basking Ridge", "NJ", "4516398352", "9739 Blackburn St.", 1, 11:00:00, 20:00:00
"Town & Country", "NJ78866", "Basking Ridge", "NJ", "4516398352", "9739 Blackburn St.", 2, 11:00:00, 20:00:00
"Town & Country", "NJ78866", "Basking Ridge", "NJ", "4516398352", "9739 Blackburn St.", 3, 11:00:00, 20:00:00
"Town & Country", "NJ78866", "Basking Ridge", "NJ", "4516398352", "9739 Blackburn St.", 4, 11:00:00, 20:00:00
"Town & Country", "NJ78866", "Basking Ridge", "NJ", "4516398352", "9739 Blackburn St.", 5, 11:00:00, 20:00:00
"Town & Country", "NJ78866", "Basking Ridge", "NJ", "4516398352", "9739 Blackburn St.", 6, 11:00:00, 20:00:00
"Town & Country", "NJ78866", "Basking Ridge", "NJ", "4516398352", "9739 Blackburn St.", 7, 11:00:00, 20:00:00
"Sugarbush Tavern", "WI91655", "Neenah", "WI", "4708466747", "2 Lookout Street", 1, 12:00:00, 02:00:00
"Sugarbush Tavern", "WI91655", "Neenah", "WI", "4708466747", "2 Lookout Street", 2, 12:00:00, 02:00:00
"Sugarbush Tavern", "WI91655", "Neenah", "WI", "4708466747", "2 Lookout Street", 3, 12:00:00, 02:00:00
"Sugarbush Tavern", "WI91655", "Neenah", "WI", "4708466747", "2 Lookout Street", 4, 12:00:00, 02:00:00
"Sugarbush Tavern", "WI91655", "Neenah", "WI", "4708466747", "2 Lookout Street", 5, 12:00:00, 02:00:00
"Sugarbush Tavern", "WI91655", "Neenah", "WI", "4708466747", "2 Lookout Street", 6, 12:00:00, 02:00:00
"Sugarbush Tavern", "WI91655", "Neenah", "WI", "4708466747", "2 Lookout Street", 7, 12:00:00, 02:00:00
"J R's Last Laugh Comedy Club", "NY86281", "Fairport", "NY", "4069362258", "231 Livingston St.", 1, 10:00:00, 02:00:00
"J R's Last Laugh Comedy Club", "NY86281", "Fairport", "NY", "4069362258", "231 Livingston St.", 2, 10:00:00, 02:00:00
"J R's Last Laugh Comedy Club", "NY86281", "Fairport", "NY", "4069362258", "231 Livingston St.", 3, 10:00:00, 02:00:00
"J R's Last Laugh Comedy Club", "NY86281", "Fairport", "NY", "4069362258", "231 Livingston St.", 4, 10:00:00, 02:00:00
"J R's Last Laugh Comedy Club", "NY86281", "Fairport", "NY", "4069362258", "231 Livingston St.", 5, 10:00:00, 02:00:00
"J R's Last Laugh Comedy Club", "NY86281", "Fairport", "NY", "4069362258", "231 Livingston St.", 6, 10:00:00, 02:00:00
"J R's Last Laugh Comedy Club", "NY86281", "Fairport", "NY", "4069362258", "231 Livingston St.", 7, 10:00:00, 02:00:00
"Ad Card Promotions", "GA39837", "Buford", "GA", "6462223880", "54 La Sierra St.", 1, 17:00:00, 21:00:00
"Ad Card Promotions", "GA39837", "Buford", "GA", "6462223880", "54 La Sierra St.", 2, 17:00:00, 21:00:00
"Ad Card Promotions", "GA39837", "Buford", "GA", "6462223880", "54 La Sierra St.", 3, 17:00:00, 21:00:00
"Ad Card Promotions", "GA39837", "Buford", "GA", "6462223880", "54 La Sierra St.", 4, 07:00:00, 00:00:00
"Ad Card Promotions", "GA39837", "Buford", "GA", "6462223880", "54 La Sierra St.", 5, 17:00:00, 21:00:00
"Ad Card Promotions", "GA39837", "Buford", "GA", "6462223880", "54 La Sierra St.", 6, 07:00:00, 00:00:00
"Ad Card Promotions", "GA39837", "Buford", "GA", "6462223880", "54 La Sierra St.", 7, 07:00:00, 00:00:00
"Border Lounge", "NJ38899", "Hammonton", "NJ", "4675780829", "334 Summit Ave.", 1, 13:00:00, 20:00:00
"Border Lounge", "NJ38899", "Hammonton", "NJ", "4675780829", "334 Summit Ave.", 2, 13:00:00, 20:00:00
"Border Lounge", "NJ38899", "Hammonton", "NJ", "4675780829", "334 Summit Ave.", 3, 13:00:00, 20:00:00
"Border Lounge", "NJ38899", "Hammonton", "NJ", "4675780829", "334 Summit Ave.", 4, 13:00:00, 20:00:00
"Border Lounge", "NJ38899", "Hammonton", "NJ", "4675780829", "334 Summit Ave.", 5, 13:00:00, 20:00:00
"Border Lounge", "NJ38899", "Hammonton", "NJ", "4675780829", "334 Summit Ave.", 6, 13:00:00, 20:00:00
"Border Lounge", "NJ38899", "Hammonton", "NJ", "4675780829", "334 Summit Ave.", 7, 13:00:00, 20:00:00
"Cork Town Tavern", "FL34493", "Ponte Vedra Beach", "FL", "9155133166", "7135 West Clinton Dr.", 1, 20:00:00, 01:00:00
"Cork Town Tavern", "FL34493", "Ponte Vedra Beach", "FL", "9155133166", "7135 West Clinton Dr.", 2, 20:00:00, 01:00:00
"Cork Town Tavern", "FL34493", "Ponte Vedra Beach", "FL", "9155133166", "7135 West Clinton Dr.", 3, 20:00:00, 01:00:00
"Cork Town Tavern", "FL34493", "Ponte Vedra Beach", "FL", "9155133166", "7135 West Clinton Dr.", 4, 20:00:00, 01:00:00
"Cork Town Tavern", "FL34493", "Ponte Vedra Beach", "FL", "9155133166", "7135 West Clinton Dr.", 5, 20:00:00, 01:00:00
"Cork Town Tavern", "FL34493", "Ponte Vedra Beach", "FL", "9155133166", "7135 West Clinton Dr.", 6, 20:00:00, 01:00:00
"Cork Town Tavern", "FL34493", "Ponte Vedra Beach", "FL", "9155133166", "7135 West Clinton Dr.", 7, 20:00:00, 01:00:00
"Jovan's Lounge Ltd", "MI16557", "Taylor", "MI", "9436860547", "873 Vale Lane", 1, 15:00:00, 19:00:00
"Jovan's Lounge Ltd", "MI16557", "Taylor", "MI", "9436860547", "873 Vale Lane", 2, 15:00:00, 19:00:00
"Jovan's Lounge Ltd", "MI16557", "Taylor", "MI", "9436860547", "873 Vale Lane", 3, 15:00:00, 19:00:00
"Jovan's Lounge Ltd", "MI16557", "Taylor", "MI", "9436860547", "873 Vale Lane", 4, 15:00:00, 19:00:00
"Jovan's Lounge Ltd", "MI16557", "Taylor", "MI", "9436860547", "873 Vale Lane", 5, 15:00:00, 19:00:00
"Jovan's Lounge Ltd", "MI16557", "Taylor", "MI", "9436860547", "873 Vale Lane", 6, 15:00:00, 19:00:00
"Jovan's Lounge Ltd", "MI16557", "Taylor", "MI", "9436860547", "873 Vale Lane", 7, 15:00:00, 19:00:00
"Ten", "AL89969", "Madison", "AL", "8834359139", "21 Newbridge Street", 1, 20:00:00, 02:00:00
"Ten", "AL89969", "Madison", "AL", "8834359139", "21 Newbridge Street", 2, 20:00:00, 02:00:00
"Ten", "AL89969", "Madison", "AL", "8834359139", "21 Newbridge Street", 3, 20:00:00, 02:00:00
"Ten", "AL89969", "Madison", "AL", "8834359139", "21 Newbridge Street", 4, 20:00:00, 02:00:00
"Ten", "AL89969", "Madison", "AL", "8834359139", "21 Newbridge Street", 5, 20:00:00, 02:00:00
"Ten", "AL89969", "Madison", "AL", "8834359139", "21 Newbridge Street", 6, 20:00:00, 02:00:00
"Ten", "AL89969", "Madison", "AL", "8834359139", "21 Newbridge Street", 7, 06:00:00, 23:00:00
"Downtown Lounge", "PA72008", "Morrisville", "PA", "5002473387", "53 Kent Street", 1, 17:00:00, 00:00:00
"Downtown Lounge", "PA72008", "Morrisville", "PA", "5002473387", "53 Kent Street", 2, 17:00:00, 00:00:00
"Downtown Lounge", "PA72008", "Morrisville", "PA", "5002473387", "53 Kent Street", 3, 17:00:00, 00:00:00
"Downtown Lounge", "PA72008", "Morrisville", "PA", "5002473387", "53 Kent Street", 4, 08:00:00, 22:00:00
"Downtown Lounge", "PA72008", "Morrisville", "PA", "5002473387", "53 Kent Street", 5, 17:00:00, 00:00:00
"Downtown Lounge", "PA72008", "Morrisville", "PA", "5002473387", "53 Kent Street", 6, 17:00:00, 00:00:00
"Downtown Lounge", "PA72008", "Morrisville", "PA", "5002473387", "53 Kent Street", 7, 17:00:00, 00:00:00
"Kroc's", "NJ30195", "Hillsborough", "NJ", "5262458933", "173 Victoria Street", 1, 19:00:00, 02:00:00
"Kroc's", "NJ30195", "Hillsborough", "NJ", "5262458933", "173 Victoria Street", 2, 19:00:00, 02:00:00
"Kroc's", "NJ30195", "Hillsborough", "NJ", "5262458933", "173 Victoria Street", 3, 19:00:00, 02:00:00
"Kroc's", "NJ30195", "Hillsborough", "NJ", "5262458933", "173 Victoria Street", 4, 19:00:00, 02:00:00
"Kroc's", "NJ30195", "Hillsborough", "NJ", "5262458933", "173 Victoria Street", 5, 19:00:00, 02:00:00
"Kroc's", "NJ30195", "Hillsborough", "NJ", "5262458933", "173 Victoria Street", 6, 09:00:00, 01:00:00
"Kroc's", "NJ30195", "Hillsborough", "NJ", "5262458933", "173 Victoria Street", 7, 19:00:00, 02:00:00
"Stingers Sports Pub & Grill", "OH51543", "North Canton", "OH", "3307163904", "96 St Margarets Lane", 1, 07:00:00, 21:00:00
"Stingers Sports Pub & Grill", "OH51543", "North Canton", "OH", "3307163904", "96 St Margarets Lane", 2, 07:00:00, 21:00:00
"Stingers Sports Pub & Grill", "OH51543", "North Canton", "OH", "3307163904", "96 St Margarets Lane", 3, 07:00:00, 21:00:00
"Stingers Sports Pub & Grill", "OH51543", "North Canton", "OH", "3307163904", "96 St Margarets Lane", 4, 07:00:00, 21:00:00
"Stingers Sports Pub & Grill", "OH51543", "North Canton", "OH", "3307163904", "96 St Margarets Lane", 5, 07:00:00, 21:00:00
"Stingers Sports Pub & Grill", "OH51543", "North Canton", "OH", "3307163904", "96 St Margarets Lane", 6, 07:00:00, 21:00:00
"Stingers Sports Pub & Grill", "OH51543", "North Canton", "OH", "3307163904", "96 St Margarets Lane", 7, 14:00:00, 18:00:00
"Monopole Restaurant", "CA35129", "San Pablo", "CA", "7163990130", "276 Depot Ave.", 1, 18:00:00, 01:00:00
"Monopole Restaurant", "CA35129", "San Pablo", "CA", "7163990130", "276 Depot Ave.", 2, 18:00:00, 01:00:00
"Monopole Restaurant", "CA35129", "San Pablo", "CA", "7163990130", "276 Depot Ave.", 3, 18:00:00, 01:00:00
"Monopole Restaurant", "CA35129", "San Pablo", "CA", "7163990130", "276 Depot Ave.", 4, 18:00:00, 01:00:00
"Monopole Restaurant", "CA35129", "San Pablo", "CA", "7163990130", "276 Depot Ave.", 5, 18:00:00, 01:00:00
"Monopole Restaurant", "CA35129", "San Pablo", "CA", "7163990130", "276 Depot Ave.", 6, 18:00:00, 01:00:00
"Monopole Restaurant", "CA35129", "San Pablo", "CA", "7163990130", "276 Depot Ave.", 7, 18:00:00, 01:00:00
"Iron Post", "OH10645", "Springboro", "OH", "3846370976", "741 Marshall Drive", 1, 18:00:00, 01:00:00
"Iron Post", "OH10645", "Springboro", "OH", "3846370976", "741 Marshall Drive", 2, 18:00:00, 01:00:00
"Iron Post", "OH10645", "Springboro", "OH", "3846370976", "741 Marshall Drive", 3, 18:00:00, 01:00:00
"Iron Post", "OH10645", "Springboro", "OH", "3846370976", "741 Marshall Drive", 4, 18:00:00, 01:00:00
"Iron Post", "OH10645", "Springboro", "OH", "3846370976", "741 Marshall Drive", 5, 18:00:00, 01:00:00
"Iron Post", "OH10645", "Springboro", "OH", "3846370976", "741 Marshall Drive", 6, 18:00:00, 01:00:00
"Iron Post", "OH10645", "Springboro", "OH", "3846370976", "741 Marshall Drive", 7, 18:00:00, 01:00:00
"Paradise City", "NC32095", "Fayetteville", "NC", "8673644956", "181 Prospect Street", 1, 11:00:00, 16:00:00
"Paradise City", "NC32095", "Fayetteville", "NC", "8673644956", "181 Prospect Street", 2, 11:00:00, 16:00:00
"Paradise City", "NC32095", "Fayetteville", "NC", "8673644956", "181 Prospect Street", 3, 11:00:00, 16:00:00
"Paradise City", "NC32095", "Fayetteville", "NC", "8673644956", "181 Prospect Street", 4, 11:00:00, 16:00:00
"Paradise City", "NC32095", "Fayetteville", "NC", "8673644956", "181 Prospect Street", 5, 11:00:00, 16:00:00
"Paradise City", "NC32095", "Fayetteville", "NC", "8673644956", "181 Prospect Street", 6, 11:00:00, 16:00:00
"Paradise City", "NC32095", "Fayetteville", "NC", "8673644956", "181 Prospect Street", 7, 11:00:00, 16:00:00
"Big Shots Sports Bar & Grill", "NY50069", "Commack", "NY", "9989539871", "413 West James Drive", 1, 11:00:00, 15:00:00
"Big Shots Sports Bar & Grill", "NY50069", "Commack", "NY", "9989539871", "413 West James Drive", 2, 11:00:00, 15:00:00
"Big Shots Sports Bar & Grill", "NY50069", "Commack", "NY", "9989539871", "413 West James Drive", 3, 09:00:00, 19:00:00
"Big Shots Sports Bar & Grill", "NY50069", "Commack", "NY", "9989539871", "413 West James Drive", 4, 11:00:00, 15:00:00
"Big Shots Sports Bar & Grill", "NY50069", "Commack", "NY", "9989539871", "413 West James Drive", 5, 09:00:00, 19:00:00
"Big Shots Sports Bar & Grill", "NY50069", "Commack", "NY", "9989539871", "413 West James Drive", 6, 09:00:00, 19:00:00
"Big Shots Sports Bar & Grill", "NY50069", "Commack", "NY", "9989539871", "413 West James Drive", 7, 11:00:00, 15:00:00
"Club Paragon", "GA59762", "Dacula", "GA", "3532378957", "30 Taylor Ave.", 1, 10:00:00, 18:00:00
"Club Paragon", "GA59762", "Dacula", "GA", "3532378957", "30 Taylor Ave.", 2, 10:00:00, 18:00:00
"Club Paragon", "GA59762", "Dacula", "GA", "3532378957", "30 Taylor Ave.", 3, 10:00:00, 18:00:00
"Club Paragon", "GA59762", "Dacula", "GA", "3532378957", "30 Taylor Ave.", 4, 10:00:00, 18:00:00
"Club Paragon", "GA59762", "Dacula", "GA", "3532378957", "30 Taylor Ave.", 5, 10:00:00, 18:00:00
"Club Paragon", "GA59762", "Dacula", "GA", "3532378957", "30 Taylor Ave.", 6, 10:00:00, 18:00:00
"Club Paragon", "GA59762", "Dacula", "GA", "3532378957", "30 Taylor Ave.", 7, 10:00:00, 18:00:00
"Pub 13", "IN47698", "Mishawaka", "IN", "5693238607", "7004 Foxrun Ave.", 1, 19:00:00, 00:00:00
"Pub 13", "IN47698", "Mishawaka", "IN", "5693238607", "7004 Foxrun Ave.", 2, 19:00:00, 00:00:00
"Pub 13", "IN47698", "Mishawaka", "IN", "5693238607", "7004 Foxrun Ave.", 3, 19:00:00, 00:00:00
"Pub 13", "IN47698", "Mishawaka", "IN", "5693238607", "7004 Foxrun Ave.", 4, 19:00:00, 00:00:00
"Pub 13", "IN47698", "Mishawaka", "IN", "5693238607", "7004 Foxrun Ave.", 5, 19:00:00, 00:00:00
"Pub 13", "IN47698", "Mishawaka", "IN", "5693238607", "7004 Foxrun Ave.", 6, 12:00:00, 16:00:00
"Pub 13", "IN47698", "Mishawaka", "IN", "5693238607", "7004 Foxrun Ave.", 7, 19:00:00, 00:00:00
"Jake's Grill", "IN30242", "South Bend", "IN", "3987323445", "7216 Birch Hill Street", 1, 07:00:00, 03:00:00
"Jake's Grill", "IN30242", "South Bend", "IN", "3987323445", "7216 Birch Hill Street", 2, 07:00:00, 03:00:00
"Jake's Grill", "IN30242", "South Bend", "IN", "3987323445", "7216 Birch Hill Street", 3, 15:00:00, 19:00:00
"Jake's Grill", "IN30242", "South Bend", "IN", "3987323445", "7216 Birch Hill Street", 4, 07:00:00, 03:00:00
"Jake's Grill", "IN30242", "South Bend", "IN", "3987323445", "7216 Birch Hill Street", 5, 15:00:00, 19:00:00
"Jake's Grill", "IN30242", "South Bend", "IN", "3987323445", "7216 Birch Hill Street", 6, 07:00:00, 03:00:00
"Jake's Grill", "IN30242", "South Bend", "IN", "3987323445", "7216 Birch Hill Street", 7, 15:00:00, 19:00:00
"Eight Seconds", "CA91417", "Coachella", "CA", "6687715594", "342 Beechwood Street", 1, 14:00:00, 18:00:00
"Eight Seconds", "CA91417", "Coachella", "CA", "6687715594", "342 Beechwood Street", 2, 14:00:00, 18:00:00
"Eight Seconds", "CA91417", "Coachella", "CA", "6687715594", "342 Beechwood Street", 3, 14:00:00, 18:00:00
"Eight Seconds", "CA91417", "Coachella", "CA", "6687715594", "342 Beechwood Street", 4, 14:00:00, 18:00:00
"Eight Seconds", "CA91417", "Coachella", "CA", "6687715594", "342 Beechwood Street", 5, 14:00:00, 18:00:00
"Eight Seconds", "CA91417", "Coachella", "CA", "6687715594", "342 Beechwood Street", 6, 14:00:00, 18:00:00
"Eight Seconds", "CA91417", "Coachella", "CA", "6687715594", "342 Beechwood Street", 7, 14:00:00, 18:00:00
"Apple Inn", "IL31198", "Grayslake", "IL", "8003889170", "37 Fairfield Ave.", 1, 20:00:00, 01:00:00
"Apple Inn", "IL31198", "Grayslake", "IL", "8003889170", "37 Fairfield Ave.", 2, 20:00:00, 01:00:00
"Apple Inn", "IL31198", "Grayslake", "IL", "8003889170", "37 Fairfield Ave.", 3, 20:00:00, 01:00:00
"Apple Inn", "IL31198", "Grayslake", "IL", "8003889170", "37 Fairfield Ave.", 4, 20:00:00, 01:00:00
"Apple Inn", "IL31198", "Grayslake", "IL", "8003889170", "37 Fairfield Ave.", 5, 20:00:00, 01:00:00
"Apple Inn", "IL31198", "Grayslake", "IL", "8003889170", "37 Fairfield Ave.", 6, 20:00:00, 01:00:00
"Apple Inn", "IL31198", "Grayslake", "IL", "8003889170", "37 Fairfield Ave.", 7, 20:00:00, 01:00:00
"World Beer Direct", "FL76321", "Boynton Beach", "FL", "9954545286", "187 Glenwood Rd.", 1, 09:00:00, 02:00:00
"World Beer Direct", "FL76321", "Boynton Beach", "FL", "9954545286", "187 Glenwood Rd.", 2, 09:00:00, 02:00:00
"World Beer Direct", "FL76321", "Boynton Beach", "FL", "9954545286", "187 Glenwood Rd.", 3, 09:00:00, 02:00:00
"World Beer Direct", "FL76321", "Boynton Beach", "FL", "9954545286", "187 Glenwood Rd.", 4, 09:00:00, 02:00:00
"World Beer Direct", "FL76321", "Boynton Beach", "FL", "9954545286", "187 Glenwood Rd.", 5, 09:00:00, 02:00:00
"World Beer Direct", "FL76321", "Boynton Beach", "FL", "9954545286", "187 Glenwood Rd.", 6, 09:00:00, 02:00:00
"World Beer Direct", "FL76321", "Boynton Beach", "FL", "9954545286", "187 Glenwood Rd.", 7, 09:00:00, 02:00:00
"Improper Bostonian", "GA95903", "Flowery Branch", "GA", "4234727678", "887 Applegate St.", 1, 14:00:00, 22:00:00
"Improper Bostonian", "GA95903", "Flowery Branch", "GA", "4234727678", "887 Applegate St.", 2, 14:00:00, 22:00:00
"Improper Bostonian", "GA95903", "Flowery Branch", "GA", "4234727678", "887 Applegate St.", 3, 10:00:00, 17:00:00
"Improper Bostonian", "GA95903", "Flowery Branch", "GA", "4234727678", "887 Applegate St.", 4, 14:00:00, 22:00:00
"Improper Bostonian", "GA95903", "Flowery Branch", "GA", "4234727678", "887 Applegate St.", 5, 14:00:00, 22:00:00
"Improper Bostonian", "GA95903", "Flowery Branch", "GA", "4234727678", "887 Applegate St.", 6, 14:00:00, 22:00:00
"Improper Bostonian", "GA95903", "Flowery Branch", "GA", "4234727678", "887 Applegate St.", 7, 18:00:00, 02:00:00
"Swamp Sports Bar & Restaurant", "NJ82913", "Phillipsburg", "NJ", "3269386393", "1 Pierce Street", 1, 19:00:00, 00:00:00
"Swamp Sports Bar & Restaurant", "NJ82913", "Phillipsburg", "NJ", "3269386393", "1 Pierce Street", 2, 12:00:00, 02:00:00
"Swamp Sports Bar & Restaurant", "NJ82913", "Phillipsburg", "NJ", "3269386393", "1 Pierce Street", 3, 12:00:00, 02:00:00
"Swamp Sports Bar & Restaurant", "NJ82913", "Phillipsburg", "NJ", "3269386393", "1 Pierce Street", 4, 19:00:00, 00:00:00
"Swamp Sports Bar & Restaurant", "NJ82913", "Phillipsburg", "NJ", "3269386393", "1 Pierce Street", 5, 19:00:00, 00:00:00
"Swamp Sports Bar & Restaurant", "NJ82913", "Phillipsburg", "NJ", "3269386393", "1 Pierce Street", 6, 19:00:00, 00:00:00
"Swamp Sports Bar & Restaurant", "NJ82913", "Phillipsburg", "NJ", "3269386393", "1 Pierce Street", 7, 19:00:00, 00:00:00
"Dixie Taverne", "PA48127", "Media", "PA", "5614421249", "99 Hudson St.", 1, 14:00:00, 01:00:00
"Dixie Taverne", "PA48127", "Media", "PA", "5614421249", "99 Hudson St.", 2, 14:00:00, 01:00:00
"Dixie Taverne", "PA48127", "Media", "PA", "5614421249", "99 Hudson St.", 3, 14:00:00, 01:00:00
"Dixie Taverne", "PA48127", "Media", "PA", "5614421249", "99 Hudson St.", 4, 14:00:00, 01:00:00
"Dixie Taverne", "PA48127", "Media", "PA", "5614421249", "99 Hudson St.", 5, 14:00:00, 01:00:00
"Dixie Taverne", "PA48127", "Media", "PA", "5614421249", "99 Hudson St.", 6, 14:00:00, 01:00:00
"Dixie Taverne", "PA48127", "Media", "PA", "5614421249", "99 Hudson St.", 7, 14:00:00, 01:00:00
"Lone Star Athletic Football Club", "MA36448", "Framingham", "MA", "5587202349", "56 Mill Dr.", 1, 12:00:00, 23:00:00
"Lone Star Athletic Football Club", "MA36448", "Framingham", "MA", "5587202349", "56 Mill Dr.", 2, 12:00:00, 23:00:00
"Lone Star Athletic Football Club", "MA36448", "Framingham", "MA", "5587202349", "56 Mill Dr.", 3, 12:00:00, 23:00:00
"Lone Star Athletic Football Club", "MA36448", "Framingham", "MA", "5587202349", "56 Mill Dr.", 4, 12:00:00, 23:00:00
"Lone Star Athletic Football Club", "MA36448", "Framingham", "MA", "5587202349", "56 Mill Dr.", 5, 12:00:00, 23:00:00
"Lone Star Athletic Football Club", "MA36448", "Framingham", "MA", "5587202349", "56 Mill Dr.", 6, 19:00:00, 01:00:00
"Lone Star Athletic Football Club", "MA36448", "Framingham", "MA", "5587202349", "56 Mill Dr.", 7, 12:00:00, 23:00:00
"Star Tavern & Pizzeria", "OH51348", "Pickerington", "OH", "2527116902", "86 Pheasant Street", 1, 12:00:00, 00:00:00
"Star Tavern & Pizzeria", "OH51348", "Pickerington", "OH", "2527116902", "86 Pheasant Street", 2, 12:00:00, 00:00:00
"Star Tavern & Pizzeria", "OH51348", "Pickerington", "OH", "2527116902", "86 Pheasant Street", 3, 12:00:00, 00:00:00
"Star Tavern & Pizzeria", "OH51348", "Pickerington", "OH", "2527116902", "86 Pheasant Street", 4, 12:00:00, 00:00:00
"Star Tavern & Pizzeria", "OH51348", "Pickerington", "OH", "2527116902", "86 Pheasant Street", 5, 12:00:00, 00:00:00
"Star Tavern & Pizzeria", "OH51348", "Pickerington", "OH", "2527116902", "86 Pheasant Street", 6, 12:00:00, 00:00:00
"Star Tavern & Pizzeria", "OH51348", "Pickerington", "OH", "2527116902", "86 Pheasant Street", 7, 12:00:00, 00:00:00
"Champions Sports Bar", "NC13259", "Leland", "NC", "3904135178", "7559 Studebaker Dr.", 1, 09:00:00, 20:00:00
"Champions Sports Bar", "NC13259", "Leland", "NC", "3904135178", "7559 Studebaker Dr.", 2, 09:00:00, 20:00:00
"Champions Sports Bar", "NC13259", "Leland", "NC", "3904135178", "7559 Studebaker Dr.", 3, 17:00:00, 21:00:00
"Champions Sports Bar", "NC13259", "Leland", "NC", "3904135178", "7559 Studebaker Dr.", 4, 09:00:00, 20:00:00
"Champions Sports Bar", "NC13259", "Leland", "NC", "3904135178", "7559 Studebaker Dr.", 5, 15:00:00, 02:00:00
"Champions Sports Bar", "NC13259", "Leland", "NC", "3904135178", "7559 Studebaker Dr.", 6, 09:00:00, 20:00:00
"Champions Sports Bar", "NC13259", "Leland", "NC", "3904135178", "7559 Studebaker Dr.", 7, 09:00:00, 20:00:00
"Tradesman Tavern Inc", "NJ32597", "North Bergen", "NJ", "6232679852", "292 South Myers Dr.", 1, 06:00:00, 22:00:00
"Tradesman Tavern Inc", "NJ32597", "North Bergen", "NJ", "6232679852", "292 South Myers Dr.", 2, 06:00:00, 22:00:00
"Tradesman Tavern Inc", "NJ32597", "North Bergen", "NJ", "6232679852", "292 South Myers Dr.", 3, 07:00:00, 00:00:00
"Tradesman Tavern Inc", "NJ32597", "North Bergen", "NJ", "6232679852", "292 South Myers Dr.", 4, 06:00:00, 22:00:00
"Tradesman Tavern Inc", "NJ32597", "North Bergen", "NJ", "6232679852", "292 South Myers Dr.", 5, 07:00:00, 00:00:00
"Tradesman Tavern Inc", "NJ32597", "North Bergen", "NJ", "6232679852", "292 South Myers Dr.", 6, 06:00:00, 22:00:00
"Tradesman Tavern Inc", "NJ32597", "North Bergen", "NJ", "6232679852", "292 South Myers Dr.", 7, 06:00:00, 22:00:00
