trans_id,item
10248,"Suncaster Summer Wheat"
10248,"Pepper in the Rye"
10248,"Gutch English Style Mild Ale"
10248,"Spicy Shrimp Scampi Fritta"
10248,"Chicken Piccata"
10248,"Akari Shogun American Wheat Ale"
10248,"Chicken Samosas"
10248,"Little Boss"
10248,"Shrimp Alfredo"
10248,"Noche Dulce"
10249,"Deadicated Amber"
10249,"Parmesan Zucchini Bites"
10249,"Miso Salmon"
10249,"BBQ Chicken Pizza"
10249,"Brush Creek Blonde"
10249,"Famous Factory Meatloaf"
10250,"Moose Drool Brown Ale"
10250,"Dry Dock Amber Ale"
10250,"Black Tie Mousse Cake"
10250,"Stuffed Chicken Marsala"
10250,"Quesadilla"
10250,"White Chicken Chili"
10250,"Seafood Alfredo"
10251,"Deadicated Amber"
10251,"543 Skull Creek Fresh Hopped Pale Ale"
10251,"Miso Salmon"
10251,"Spicy Shrimp Scampi Fritta"
10251,"Blonde Czich"
10251,"Grilled Turkey Burger"
10251,"Parmesan Zucchini Bites"
10251,"Famous Factory Meatloaf"
10252,"Gutch English Style Mild Ale"
10252,"Spicy Shrimp Scampi Fritta"
10253,"Double Brown Stout"
10253,"Lasagna Classico"
10253,"Chicken Parmigiana"
10254,"Chicken Salad Sandwich"
10254,"Churchkey Pilsner Style Beer"
10254,"Newport Storm IPA"
10254,"Chicken Enchiladas"
10254,"Hot Coffee"
10255,"Dry Dock Amber Ale"
10255,"Black Tie Mousse Cake"
10255,"Stuffed Chicken Marsala"
10255,"Quesadilla"
10255,"White Chicken Chili"
10255,"Seafood Alfredo"
10255,"Cheese Pizza"
10255,"Renee's Special"
10256,"Chicken Giardino"
10256,"Five Italian Cheese Fonduta"
10257,"Deadicated Amber"
10257,"543 Skull Creek Fresh Hopped Pale Ale"
10257,"Parmesan Zucchini Bites"
10257,"Miso Salmon"
10257,"BBQ Chicken Pizza"
10257,"Spicy Shrimp Scampi Fritta"
10257,"Blonde Czich"
10257,"Factory Burrito Grande"
10257,"Grilled Turkey Burger"
10257,"Brush Creek Blonde"
10257,"Famous Factory Meatloaf"
10258,"Lavazza Espresso"
10258,"6 oz Sirloin with Fettuccine Alfredo"
10258,"Crispy Chicken Costoletta"
10258,"Old Detroit"
10258,"Green Bullet Organic India Pale Ale"
10258,"Caldera IPA"
10258,"Cajun Chicken 'Littles'"
10258,"Double Brown Stout"
10259,"Chicken Giardino"
10259,"Five Italian Cheese Fonduta"
10259,"Sankaty Light Lager"
10260,"Quesadilla"
10260,"Moose Drool Brown Ale"
10261,"Portabella, Avocado, and Zucchini Fries"
10261,"Roller Dam Red Ale"
10261,"Barrio Blanco"
10261,"American Red Porter"
10261,"Arjuna"
10261,"Southern Drawl Pale Lager"
10261,"Spicy Shrimp Scampi Fritta"
10261,"Maduro Brown Ale"
10261,"Smores Layer Cake"
10261,"Parmesan Zucchini Bites"
10261,"Sudice American Stout"
10261,"Orange Chicken"
10262,"Sky Blue Golden Ale"
10262,"Field 41 Pale Ale"
10262,"Barrio Blanco"
10262,"Spinach-Artichoke Dip"
10262,"Barney Flats Oatmeal Stout"
10263,"Barrio Blanco"
10263,"Factory Burger"
10263,"Caramel Hazelnut Macchiato"
10263,"American Red Porter"
10263,"Arjuna"
10263,"Southern Drawl Pale Lager"
10263,"Spicy Shrimp Scampi Fritta"
10263,"Maduro Brown Ale"
10263,"Smores Layer Cake"
10263,"Parmesan Zucchini Bites"
10263,"Sudice American Stout"
10263,"Orange Chicken"
10264,"Field 41 Pale Ale"
10264,"Hopkick Dropkick"
10264,"Barney Flats Oatmeal Stout"
10264,"Spinach-Artichoke Dip"
10264,"Vivant Tripel"
10265,"Caramel Hazelnut Macchiato"
10266,"Barney Flats Oatmeal Stout"
10266,"Sky Blue Golden Ale"
10267,"Fried Shrimp Platter"
10267,"Fried Mozzarella"
10267,"Saddle Bronc Brown Ale"
10267,"Eggplant Parmigiana"
10268,"Southern Drawl Pale Lager"
10268,"American Red Porter"
10268,"Barrio Blanco"
10268,"Black Exodus"
10269,"Factory Burger"
10269,"Caramel Hazelnut Macchiato"
10269,"American Red Porter"
10269,"Arjuna"
10269,"Maduro Brown Ale"
10269,"Spicy Shrimp Scampi Fritta"
10269,"Black Exodus"
10269,"Parmesan Zucchini Bites"
10270,"Hopkick Dropkick"
10270,"Sky Blue Golden Ale"
10270,"Field 41 Pale Ale"
10270,"Barrio Blanco"
10270,"Vivant Tripel"
10270,"Spinach-Artichoke Dip"
10270,"Barney Flats Oatmeal Stout"
10271,"Angry Orchard Crisp Apple"
10271,"Teriyaki Chicken"
10271,"Lemon Cream Cake"
10271,"Jade"
10271,"Cheese Pizza"
10271,"Fried Mozzarella"
10272,"Barney Flats Oatmeal Stout"
10272,"Barrio Blanco"
10272,"Hopkick Dropkick"
10273,"Fried Shrimp Platter"
10273,"Fried Mozzarella"
10273,"Eggplant Parmigiana"
10274,"Portabella, Avocado, and Zucchini Fries"
10274,"Barrio Blanco"
10274,"American Red Porter"
10274,"Black Exodus"
10274,"Parmesan Zucchini Bites"
10274,"Orange Chicken"
10275,"Southwest Chicken Sandwich"
10276,"Barrio Blanco"
10276,"Factory Burger"
10276,"American Red Porter"
10276,"Arjuna"
10276,"Southern Drawl Pale Lager"
10276,"Maduro Brown Ale"
10276,"Spicy Shrimp Scampi Fritta"
10276,"Smores Layer Cake"
10276,"Black Exodus"
10276,"Sudice American Stout"
10277,"Teriyaki Chicken"
10277,"Eggplant Parmigiana"
10277,"Saddle Bronc Brown Ale"
10277,"Southwest Chicken Sandwich"
10277,"Family-Style Lasagna Bundle"
10277,"Jade"
10277,"Fried Shrimp Platter"
10277,"Cheese Pizza"
10277,"Hot Spinach and Cheese Dip"
10278,"Vivant Tripel"
10278,"Spinach-Artichoke Dip"
10278,"Barrio Blanco"
10279,"Angry Orchard Crisp Apple"
10279,"Teriyaki Chicken"
10279,"Eggplant Parmigiana"
10279,"Saddle Bronc Brown Ale"
10279,"Southwest Chicken Sandwich"
10279,"Fried Shrimp Platter"
10279,"Family-Style Lasagna Bundle"
10279,"Fried Mozzarella"
10279,"Jade"
10279,"Crusted Chicken Romano"
10279,"Cheese Pizza"
10279,"Hot Spinach and Cheese Dip"
10280,"Roller Dam Red Ale"
10280,"Factory Burger"
10280,"American Red Porter"
10280,"Arjuna"
10280,"Southern Drawl Pale Lager"
10280,"Spicy Shrimp Scampi Fritta"
10280,"Maduro Brown Ale"
10280,"Smores Layer Cake"
10280,"Black Exodus"
10280,"Parmesan Zucchini Bites"
10280,"Sudice American Stout"
10280,"Orange Chicken"
10281,"Bacon-Bacon Cheeseburger"
10281,"Dry Dock Amber Ale"
10281,"Dolcini (mini dessert)"
10281,"Four String Vanilla Porter"
10281,"Fish Tacos"
10281,"Mountain Fairy Raspberry Wheat"
10282,"Polar Pale Ale"
10282,"Crispy Crab Wontons"
10282,"Bacon-Bacon Cheeseburger"
10282,"Dry Dock Amber Ale"
10282,"Seasonal Sicilian Cheesecake"
10282,"Dolcini (mini dessert)"
10282,"Four String Vanilla Porter"
10282,"Fire-Roasted Fresh Artichoke"
10282,"Fish Tacos"
10282,"Classic Burger"
10282,"Fried Mozzarella"
10282,"Mountain Fairy Raspberry Wheat"
10283,"Chicken with Lemon Couscous"
10283,"Dry Dock Amber Ale"
10283,"Gutch English Style Mild Ale"
10283,"Dubbelicious"
10283,"Chicken Pot Stickers"
10283,"Lemon Cream Cake"
10283,"Dolores River ESB"
10283,"Old Fashioned Burger"
10283,"Sundae"
10283,"Great Crescent Belgian Style Wit"
10283,"Mixed Berry Sparkling Water"
10283,"Cone Crusher"
10283,"Endive Salad"
10284,"MCA"
10284,"Quesadilla"
10284,"Hop Stalker Fresh Hop IPA"
10285,"Cone Crusher"
10285,"Quesadilla"
10285,"Sundae"
10285,"Mixed Berry Sparkling Water"
10286,"Buffalo Blasts"
10286,"Chicken with Lemon Couscous"
10286,"Dry Dock Amber Ale"
10286,"Gutch English Style Mild Ale"
10286,"Dubbelicious"
10286,"Endive Salad"
10286,"Lemon Cream Cake"
10286,"Sundae"
10286,"Old Fashioned Burger"
10286,"Dolores River ESB"
10286,"Quesadilla"
10286,"Chicken Pot Stickers"
10286,"Great Crescent Belgian Style Wit"
10286,"Cone Crusher"
10286,"Mixed Berry Sparkling Water"
10287,"Divided Sky"
10287,"Chicken Carbonara"
10288,"Buffalo Blasts"
10288,"Dubbelicious"
10288,"Lemon Cream Cake"
10288,"Sundae"
10288,"Old Fashioned Burger"
10288,"Quesadilla"
10288,"Dolores River ESB"
10288,"Great Crescent Belgian Style Wit"
10288,"Mixed Berry Sparkling Water"
10288,"Cone Crusher"
10288,"Endive Salad"
10289,"Buffalo Blasts"
10289,"Chicken with Lemon Couscous"
10289,"Dry Dock Amber Ale"
10289,"Gutch English Style Mild Ale"
10289,"Dubbelicious"
10289,"Endive Salad"
10289,"Chicken Pot Stickers"
10289,"Dolores River ESB"
10289,"Old Fashioned Burger"
10289,"Quesadilla"
10289,"Sundae"
10289,"Great Crescent Belgian Style Wit"
10289,"Cone Crusher"
10289,"Mixed Berry Sparkling Water"
10290,"Suncaster Summer Wheat"
10291,"Dry Dock Amber Ale"
10291,"Gutch English Style Mild Ale"
10291,"Endive Salad"
10291,"Lemon Cream Cake"
10291,"Dolores River ESB"
10291,"Chicken Pot Stickers"
10291,"Mixed Berry Sparkling Water"
10292,"Guacamole Made-to-Order"
10292,"Wrath of Pele"
10292,"Sankaty Light Lager"
10292,"The Grand Army"
10292,"Loaded Backed Potato Tots"
10292,"Rye Pils Session Lager"
10292,"Oak Cliff Coffee Ale"
10292,"Kaleidoscope Collaboration 2012"
10292,"Dynamite Shrimp"
10292,"Tomato Sauce with Choice of Pasta"
10292,"Strawberry-Passion Fruit Limonata"
10292,"Blood Orange Honey"
10292,"Suncaster Summer Wheat"
10293,"Warm Crab and Artichoke Dip"
10293,"Blood Orange Honey"
10293,"Suncaster Summer Wheat"
10294,"East India Pale Ale"
10294,"Warm Crab and Artichoke Dip"
10294,"Sankaty Light Lager"
10294,"The Grand Army"
10294,"Oak Cliff Coffee Ale"
10294,"Dynamite Shrimp"
10294,"Blood Orange Honey"
10294,"312 Urban Pale Ale"
10295,"Crispy Crab Wontons"
10295,"Bacon-Bacon Cheeseburger"
10295,"Dry Dock Amber Ale"
10295,"Four String Vanilla Porter"
10295,"Fire-Roasted Fresh Artichoke"
10295,"Fish Tacos"
10295,"Fried Mozzarella"
10295,"Mountain Fairy Raspberry Wheat"
10296,"Dolores River ESB"
10297,"Quesadilla"
10298,"Chicken Carbonara"
10298,"543 Skull Creek Fresh Hopped Pale Ale"
10298,"Freeride APA"
10298,"Watermelon Ale"
10299,"Divided Sky"
10299,"Pizza"
10299,"Freeride APA"
10299,"543 Skull Creek Fresh Hopped Pale Ale"
10299,"Hop Stalker Fresh Hop IPA"
10299,"Chicken Carbonara"
10299,"Watermelon Ale"
10300,"Warm Crab and Artichoke Dip"
10300,"Wrath of Pele"
10300,"Sausage and Ricotta Flatbread"
10300,"Sankaty Light Lager"
10300,"Loaded Backed Potato Tots"
10300,"Rye Pils Session Lager"
10300,"Oak Cliff Coffee Ale"
10300,"Kaleidoscope Collaboration 2012"
10300,"Tomato Sauce with Choice of Pasta"
10300,"Blood Orange Honey"
10300,"Suncaster Summer Wheat"
10300,"312 Urban Pale Ale"
10301,"Iced Coffees"
10301,"MCA"
10301,"Chicken Bellagio"
10301,"Citra Ass Down"
10301,"Kiwi-Melon Limonata"
10301,"Fish Tacos"
10301,"Smokehouse BBQ Burger"
10301,"Big Elm IPA"
10301,"Fettuccine Alfredo"
10302,"Quesadilla"
10303,"East India Pale Ale"
10303,"Portabella, Avocado, and Zucchini Fries"
10303,"Oatmeal PSA"
10303,"Sky High Rye"
10303,"MCA"
10303,"Sawtooth Ale"
10303,"Greenbelt Farmhouse Ale"
10304,"Braised Beef Bolognese"
10304,"Orange Grove Wheat Ale"
10304,"Eggplant Parmesan"
10305,"American Red Porter"
10305,"White Zombie Ale"
10305,"Citra Ass Down"
10305,"Churchkey Pilsner Style Beer"
10305,"Chicken Samosas"
10305,"Black Exodus"
10305,"Double Brown Stout"
10305,"Smokehouse BBQ Burger"
10305,"Dundee Summer Wheat Beer"
10306,"Braised Beef Bolognese"
10306,"Lasagna Dip"
10306,"Eggplant Parmesan"
10307,"Portabella, Avocado, and Zucchini Fries"
10308,"Grilled Pork Chop"
10308,"Chicken Bellagio"
10308,"MCA"
10308,"Big Star White IPA"
10308,"Noche Dulce"
10308,"Citra Ass Down"
10308,"Smokehouse BBQ Burger"
10308,"Big Elm IPA"
10308,"Fettuccine Alfredo"
10309,"The Citizen"
10310,"Citra Ass Down"
10310,"MCA"
10310,"Smokehouse BBQ Burger"
10310,"Big Star White IPA"
10311,"Grilled Pork Chop"
10311,"Iced Coffees"
10311,"Chicken Bellagio"
10311,"Kiwi-Melon Limonata"
10311,"Citra Ass Down"
10311,"Fish Tacos"
10311,"Fettuccine Alfredo"
10312,"Akari Shogun American Wheat Ale"
10312,"Little Sister India Style Session Ale"
10313,"American Red Porter"
10313,"White Zombie Ale"
10313,"Sundae"
10313,"Chicken Samosas"
10313,"Black Exodus"
10313,"Double Brown Stout"
10313,"Smokehouse BBQ Burger"
10314,"Fish & Chips"
10314,"Seasonal Sicilian Cheesecake"
10314,"Caffè Mocha"
10314,"Old Detroit"
10314,"Blonde Czich"
10314,"The Lawn Ranger"
10315,"Green Bullet Organic India Pale Ale"
10315,"Chicken Piccata"
10315,"Rod Bender Red"
10315,"Five Cheese Ziti al Forno"
10316,"Barney Flats Oatmeal Stout"
10316,"Chicken Piccata"
10316,"Rod Bender Red"
10316,"Five Cheese Ziti al Forno"
10317,"Polar Pale Ale"
10317,"Shepherd's Pie"
10317,"Verdun"
10317,"The Citizen"
10317,"Thai Lettuce Wraps"
10317,"Quesadilla"
10317,"Dynamite Shrimp"
10317,"Fried Macaroni and Cheese"
10317,"Stuffed Chicken Tortillas"
10318,"Fried Macaroni and Cheese"
10319,"American Red Porter"
10319,"Coq de la Marche"
10319,"White Zombie Ale"
10319,"Citra Ass Down"
10319,"Churchkey Pilsner Style Beer"
10319,"Chicken Samosas"
10319,"Sundae"
10319,"Black Exodus"
10319,"Double Brown Stout"
10319,"Smokehouse BBQ Burger"
10319,"Dundee Summer Wheat Beer"
10320,"Big Elm IPA"
10320,"Grilled Pork Chop"
10320,"Iced Coffees"
10320,"Chicken Bellagio"
10320,"MCA"
10320,"Big Star White IPA"
10320,"Fish Tacos"
10320,"Smokehouse BBQ Burger"
10320,"Noche Dulce"
10320,"Fettuccine Alfredo"
10321,"Chicken with Lemon Couscous"
10321,"Fried Zucchini"
10321,"Akari Shogun American Wheat Ale"
10321,"Sex and Candy"
10321,"Sundae"
10321,"Rye Porter"
10321,"Fried Shrimp Platter"
10322,"Sky High Rye"
10322,"Kobe Burger"
10322,"Kilt Dropper Scotch Ale"
10322,"Raspberry Lemonade"
10322,"Dip Duo"
10323,"Parmesan-Garlic Cheese Bread"
10323,"Chicken with Lemon Couscous"
10323,"Chugach Session Ale"
10323,"Fried Zucchini"
10323,"Greenbelt Farmhouse Ale"
10323,"Sex and Candy"
10323,"Sundae"
10323,"Rye Porter"
10323,"Fried Shrimp Platter"
10324,"Kilt Dropper Scotch Ale"
10324,"Kobe Burger"
10324,"Mushroom Burger"
10325,"Polar Pale Ale"
10325,"Warm Crab and Artichoke Dip"
10325,"Quesadilla with Chicken"
10325,"Ravioli di Portobello"
10325,"Lemon-Herb Roasted Chicken"
10325,"Chicken & Biscuits"
10325,"Vanilla Java Porter"
10326,"Polar Pale Ale"
10326,"Warm Crab and Artichoke Dip"
10326,"Buffalo Blasts"
10326,"Quesadilla with Chicken"
10326,"Cherny Bock"
10326,"Chicken Madeira"
10326,"Mountain Fairy Raspberry Wheat"
10326,"Ravioli di Portobello"
10326,"Lemon-Herb Roasted Chicken"
10326,"Jade"
10326,"Behemoth"
10326,"Chicken & Biscuits"
10326,"Vanilla Java Porter"
10327,"Southern Fried Chicken Sliders"
10327,"Kobe Burger"
10328,"Sky High Rye"
10328,"Kobe Burger"
10328,"Southern Fried Chicken Sliders"
10328,"Mushroom Burger"
10328,"Kilt Dropper Scotch Ale"
10328,"Raspberry Lemonade"
10328,"Dip Duo"
10329,"Polar Pale Ale"
10329,"Warm Crab and Artichoke Dip"
10329,"Buffalo Blasts"
10329,"Roller Dam Red Ale"
10329,"Cherny Bock"
10329,"Ravioli di Portobello"
10329,"Lemon-Herb Roasted Chicken"
10329,"Jade"
10329,"Behemoth"
10329,"Chicken & Biscuits"
10329,"Mountain Fairy Raspberry Wheat"
10330,"Warm Crab and Artichoke Dip"
10330,"Buffalo Blasts"
10330,"Roller Dam Red Ale"
10330,"Quesadilla with Chicken"
10330,"Cherny Bock"
10330,"Ravioli di Portobello"
10330,"Lemon-Herb Roasted Chicken"
10330,"Jade"
10330,"Behemoth"
10330,"Chicken & Biscuits"
10330,"Mountain Fairy Raspberry Wheat"
10331,"Parmesan-Garlic Cheese Bread"
10331,"Chicken with Lemon Couscous"
10331,"Fried Zucchini"
10331,"Greenbelt Farmhouse Ale"
10331,"Sex and Candy"
10331,"Rye Porter"
10332,"Parmesan-Garlic Cheese Bread"
10332,"Fried Zucchini"
10332,"Rye Porter"
10333,"Warm Crab and Artichoke Dip"
10333,"Cherny Bock"
10333,"Jade"
10334,"Polar Pale Ale"
10334,"Warm Crab and Artichoke Dip"
10334,"Buffalo Blasts"
10334,"Roller Dam Red Ale"
10334,"Quesadilla with Chicken"
10334,"Cherny Bock"
10334,"Chicken Madeira"
10334,"Ravioli di Portobello"
10334,"Lemon-Herb Roasted Chicken"
10334,"Jade"
10334,"Behemoth"
10334,"Chicken & Biscuits"
10335,"Parmesan-Garlic Cheese Bread"
10335,"Chugach Session Ale"
10335,"Greenbelt Farmhouse Ale"
10335,"Sex and Candy"
10335,"Sundae"
10335,"Rye Porter"
10336,"Chicken & Biscuits"
10336,"Polar Pale Ale"
10336,"Jade"
10336,"Roller Dam Red Ale"
10337,"Buffalo Blasts"
10337,"Quesadilla with Chicken"
10337,"Cherny Bock"
10337,"Chicken Madeira"
10337,"Ravioli di Portobello"
10337,"Behemoth"
10337,"Chicken & Biscuits"
10337,"Vanilla Java Porter"
10338,"Vanilla Java Porter"
10338,"Roller Dam Red Ale"
10338,"Quesadilla with Chicken"
10339,"Sky High Rye"
10340,"Sky High Rye"
10340,"Kobe Burger"
10340,"Southern Fried Chicken Sliders"
10340,"Mushroom Burger"
10340,"Kilt Dropper Scotch Ale"
10340,"Raspberry Lemonade"
10340,"Dip Duo"
10341,"Five Cheese Ziti al Forno"
10341,"Shepherd's Pie"
10341,"ToGo Homemade Soups"
10341,"Bellini Peach-Raspberry Iced Tea"
10341,"Avocado Eggrolls"
10341,"Sweet Corn Tamale Cakes"
10341,"The Citizen"
10341,"Old Fashioned Burger"
10341,"Chicken & Biscuits"
10341,"Dundee Summer Wheat Beer"
10341,"Shrimp and Chicken Gumbo"
10342,"Black Exodus"
10343,"Shrimp and Chicken Gumbo"
10343,"Grilled Chicken Parmigiana"
10343,"Five Cheese Ziti al Forno"
10343,"Classic Shrimp Scampi Fritta"
10343,"Crispy Crab Bites"
10343,"Bellini Peach-Raspberry Iced Tea"
10343,"ToGo Homemade Soups"
10343,"Chicken & Biscuits"
10343,"Sweet Corn Tamale Cakes"
10343,"Old Fashioned Burger"
10343,"Baja Chicken Tacos"
10343,"Dundee Summer Wheat Beer"
10343,"Endive Salad"
10344,"East India Pale Ale"
10344,"Braised Beef and Tortelloni"
10344,"Summer Honey"
10344,"Quesadilla with Chicken"
10344,"Pizza"
10344,"Southern Fried Catfish"
10344,"Peach-Mango Smoothie"
10344,"Cheese Ravioli"
10344,"Lucky Buck"
10344,"Chicken Parmesan Sandwich"
10344,"Dipping Sauces includes 4 Breadsticks"
10344,"Gyptoberfest"
10344,"Black Exodus"
10345,"Shrimp and Chicken Gumbo"
10345,"Grilled Chicken Parmigiana"
10345,"Pizza"
10345,"Classic Shrimp Scampi Fritta"
10345,"Bellini Peach-Raspberry Iced Tea"
10345,"ToGo Homemade Soups"
10345,"Sweet Corn Tamale Cakes"
10345,"The Citizen"
10345,"Old Fashioned Burger"
10345,"Fried Shrimp Platter"
10345,"Endive Salad"
10346,"East India Pale Ale"
10346,"Quesadilla with Chicken"
10346,"Pizza"
10346,"Southern Fried Catfish"
10346,"Cheese Ravioli"
10346,"Chicken Parmesan Sandwich"
10346,"Dipping Sauces includes 4 Breadsticks"
10346,"Gyptoberfest"
10346,"Black Exodus"
10347,"American Red Porter"
10347,"Coq de la Marche"
10347,"Churchkey Pilsner Style Beer"
10347,"Sundae"
10347,"Smokehouse BBQ Burger"
10347,"Dundee Summer Wheat Beer"
10348,"East India Pale Ale"
10348,"Summer Honey"
10348,"Southern Fried Catfish"
10348,"Pizza"
10348,"Quesadilla with Chicken"
10348,"Cheese Ravioli"
10348,"Chicken Parmesan Sandwich"
10348,"Dipping Sauces includes 4 Breadsticks"
10348,"Gyptoberfest"
10348,"Fresh Brewed Iced Tea"
10349,"East India Pale Ale"
10349,"Braised Beef and Tortelloni"
10349,"Quesadilla with Chicken"
10349,"Southern Fried Catfish"
10349,"Peach-Mango Smoothie"
10349,"Cheese Ravioli"
10349,"Chicken Parmesan Sandwich"
10349,"Dipping Sauces includes 4 Breadsticks"
10349,"Gyptoberfest"
10349,"Black Exodus"
10350,"American Red Porter"
10350,"Coq de la Marche"
10350,"White Zombie Ale"
10350,"Citra Ass Down"
10350,"Churchkey Pilsner Style Beer"
10350,"Sundae"
10350,"Black Exodus"
10350,"Double Brown Stout"
10350,"Smokehouse BBQ Burger"
10350,"Dundee Summer Wheat Beer"
10351,"East India Pale Ale"
10351,"Pizza"
10351,"Peach-Mango Smoothie"
10351,"Cheese Ravioli"
10351,"Lucky Buck"
10351,"Gyptoberfest"
10351,"Fresh Brewed Iced Tea"
10351,"Black Exodus"
10352,"Churchkey Pilsner Style Beer"
10352,"Sundae"
10353,"Peach-Mango Smoothie"
10354,"Braised Beef and Tortelloni"
10354,"Summer Honey"
10354,"Pizza"
10354,"Quesadilla with Chicken"
10354,"Southern Fried Catfish"
10354,"Peach-Mango Smoothie"
10354,"Cheese Ravioli"
10354,"Lucky Buck"
10354,"Chicken Parmesan Sandwich"
10354,"Dipping Sauces includes 4 Breadsticks"
10354,"Fresh Brewed Iced Tea"
10354,"Black Exodus"
10355,"Coq de la Marche"
10355,"Citra Ass Down"
10355,"Churchkey Pilsner Style Beer"
10355,"Black Exodus"
10355,"Double Brown Stout"
10355,"Smokehouse BBQ Burger"
10355,"Dundee Summer Wheat Beer"
10356,"East India Pale Ale"
10356,"Braised Beef and Tortelloni"
10356,"Pizza"
10356,"Southern Fried Catfish"
10356,"Peach-Mango Smoothie"
10356,"Gyptoberfest"
10356,"Black Exodus"
10357,"Dipping Sauces includes 4 Breadsticks"
10357,"Cheese Ravioli"
10357,"Fresh Brewed Iced Tea"
10357,"Pizza"
10358,"American Red Porter"
10358,"Coq de la Marche"
10358,"White Zombie Ale"
10358,"Citra Ass Down"
10358,"Churchkey Pilsner Style Beer"
10358,"Sundae"
10358,"Chicken Samosas"
10358,"Black Exodus"
10358,"Double Brown Stout"
10358,"Smokehouse BBQ Burger"
10358,"Dundee Summer Wheat Beer"
10359,"Southern Fried Catfish"
10359,"Braised Beef and Tortelloni"
10359,"Cheese Ravioli"
10359,"Quesadilla with Chicken"
10360,"Shrimp and Chicken Gumbo"
10360,"Grilled Chicken Parmigiana"
10360,"Five Cheese Ziti al Forno"
10360,"Pizza"
10360,"Classic Shrimp Scampi Fritta"
10360,"Crispy Crab Bites"
10360,"Bellini Peach-Raspberry Iced Tea"
10360,"ToGo Homemade Soups"
10360,"Avocado Eggrolls"
10360,"Shepherd's Pie"
10360,"Sweet Corn Tamale Cakes"
10360,"The Citizen"
10360,"Fried Shrimp Platter"
10360,"Old Fashioned Burger"
10360,"Baja Chicken Tacos"
10360,"Black Exodus"
10360,"Chicken & Biscuits"
10360,"Mixed Berry Sparkling Water"
10360,"Dundee Summer Wheat Beer"
10360,"Endive Salad"
10361,"Shrimp Carbonara"
10361,"Herb-Grilled Salmon"
10361,"Yo Soy Un Berliner"
10361,"Veggie Melt"
10361,"Barney Flats Oatmeal Stout"
10361,"Farmer Wirtz India Pale Ale"
10361,"Stuffed Mushrooms"
10361,"Mirror Pond Pale Ale"
10361,"Single Engine Red"
10361,"Newport Storm IPA"
10361,"Quick Wit Belgianesque Ale"
10361,"Roasted Pear and Blue Cheese Flatbread"
10362,"Caramel Hazelnut Macchiato"
10362,"Southern Drawl Pale Lager"
10362,"Spicy Shrimp Scampi Fritta"
10362,"Smores Layer Cake"
10362,"Sudice American Stout"
10362,"Orange Chicken"
10363,"Farmer Wirtz India Pale Ale"
10363,"Mirror Pond Pale Ale"
10364,"Seiche Scottish Ale"
10364,"Dolcini (mini dessert)"
10364,"312 Urban Pale Ale"
10365,"6 oz Sirloin with Fettuccine Alfredo"
10365,"Shrimp Carbonara"
10365,"American Red Porter"
10365,"Little Boss"
10365,"Sausage and Ricotta Flatbread"
10366,"Parmesan Zucchini Bites"
10367,"Stone's Throw IPA"
10367,"Coq D'Or"
10367,"American Red Porter"
10367,"Lucky Buck"
10367,"Eggroll Sampler"
10367,"Five Italian Cheese Fonduta"
10367,"Little Boss"
10368,"Deadicated Amber"
10368,"543 Skull Creek Fresh Hopped Pale Ale"
10368,"Parmesan Zucchini Bites"
10368,"Miso Salmon"
10368,"Blonde Czich"
10368,"Brush Creek Blonde"
10368,"Famous Factory Meatloaf"
10369,"Polar Pale Ale"
10369,"Seiche Scottish Ale"
10369,"Oatmeal PSA"
10369,"Fresh Brewed Iced Tea"
10369,"Watermelon Ale"
10369,"Strawberry-Passion Fruit Limonata"
10369,"Dolcini (mini dessert)"
10370,"Citra Ass Down"
10370,"Black Tie Mousse Cake"
10370,"Kobe Burger"
10370,"Fried Zucchini"
10371,"Divided Sky"
10371,"Oatmeal PSA"
10371,"Black Tie Mousse Cake"
10371,"Kobe Burger"
10371,"Parmesan Zucchini Bites"
10371,"Sawtooth Ale"
10371,"Fried Zucchini"
10371,"Harvest Ale"
10371,"Citra Ass Down"
10371,"Clean Shave IPA"
10371,"ToGo Soup, Salad, and Breadsticks Combo"
10371,"Chicken Margherita"
10372,"Herb-Grilled Salmon"
10372,"Veggie Melt"
10372,"Yo Soy Un Berliner"
10372,"Farmer Wirtz India Pale Ale"
10372,"Southwest Chicken Sandwich"
10372,"Mirror Pond Pale Ale"
10372,"Single Engine Red"
10372,"Great Crescent IPA"
10372,"Newport Storm IPA"
10372,"Quick Wit Belgianesque Ale"
10372,"Orange Chicken"
10373,"Parmesan Zucchini Bites"
10373,"Fried Zucchini"
10373,"Citra Ass Down"
10373,"Harvest Ale"
10373,"Cajun Chicken 'Littles'"
10373,"Clean Shave IPA"
10373,"ToGo Soup, Salad, and Breadsticks Combo"
10373,"Chicken Margherita"
10374,"Barney Flats Oatmeal Stout"
10374,"Veggie Melt"
10374,"Yo Soy Un Berliner"
10374,"Southwest Chicken Sandwich"
10374,"Stuffed Mushrooms"
10374,"Single Engine Red"
10374,"Newport Storm IPA"
10374,"Quick Wit Belgianesque Ale"
10374,"Gyptoberfest"
10374,"Great Crescent IPA"
10374,"Roasted Pear and Blue Cheese Flatbread"
10374,"Orange Chicken"
10375,"Portabella, Avocado, and Zucchini Fries"
10375,"Roller Dam Red Ale"
10375,"Barrio Blanco"
10375,"Factory Burger"
10375,"Caramel Hazelnut Macchiato"
10375,"American Red Porter"
10375,"Arjuna"
10375,"Southern Drawl Pale Lager"
10375,"Spicy Shrimp Scampi Fritta"
10375,"Maduro Brown Ale"
